"fixed_acidity", "fixed_acidity"_squared, "volatile_acidity", "volatile_acidity"_squared, "citric_acid", "citric_acid"_squared, "residual_sugar", "residual_sugar"_squared, "chlorides", "chlorides"_squared, "free_sulfur_dioxide", "free_sulfur_dioxide"_squared, "total_sulfur_dioxide", "total_sulfur_dioxide"_squared, "density", "density"_squared, "pH", "pH"_squared, "sulphates", "sulphates"_squared, "alcohol", "alcohol"_squared, "quality"
8.8, 77.44000000000001, 0.2, 0.04000000000000001, 0.43, 0.18489999999999998, 15.0, 225.0, 0.053, 0.002809, 60.0, 3600.0, 184.0, 33856.0, 1.0008, 1.00160064, 3.28, 10.758399999999998, 0.79, 0.6241000000000001, 8.8, 77.44000000000001, 6.0
6.6, 43.559999999999995, 0.36, 0.1296, 0.21, 0.04409999999999999, 1.5, 2.25, 0.049, 0.0024010000000000004, 39.0, 1521.0, 184.0, 33856.0, 0.9928, 0.9856518400000001, 3.18, 10.112400000000001, 0.41, 0.16809999999999997, 9.9, 98.01, 6.0
7.6, 57.76, 0.38, 0.1444, 0.2, 0.04000000000000001, 3.4, 11.559999999999999, 0.046, 0.002116, 9.0, 81.0, 116.0, 13456.0, 0.9944, 0.9888313599999999, 3.15, 9.9225, 0.41, 0.16809999999999997, 9.4, 88.36000000000001, 5.0
5.6, 31.359999999999996, 0.46, 0.2116, 0.24, 0.0576, 4.8, 23.04, 0.042, 0.0017640000000000002, 24.0, 576.0, 72.0, 5184.0, 0.9908, 0.98168464, 3.29, 10.8241, 0.37, 0.1369, 12.6, 158.76, 6.0
7.2, 51.84, 0.15, 0.0225, 0.38, 0.1444, 1.2, 1.44, 0.038, 0.001444, 18.0, 324.0, 110.0, 12100.0, 0.9917, 0.98346889, 3.19, 10.1761, 0.43, 0.18489999999999998, 11.1, 123.21, 6.0
8.2, 67.24, 0.42, 0.17639999999999997, 0.29, 0.0841, 4.1, 16.81, 0.03, 0.0009, 31.0, 961.0, 100.0, 10000.0, 0.9911, 0.98227921, 3.0, 9.0, 0.32, 0.1024, 12.8, 163.84000000000003, 7.0
6.8, 46.239999999999995, 0.3, 0.09, 0.35, 0.12249999999999998, 2.8, 7.839999999999999, 0.038, 0.001444, 10.0, 100.0, 164.0, 26896.0, 0.9912, 0.9824774399999999, 3.09, 9.5481, 0.53, 0.28090000000000004, 12.0, 144.0, 6.0
6.7, 44.89, 0.27, 0.0729, 0.3, 0.09, 13.9, 193.21, 0.029, 0.0008410000000000001, 34.0, 1156.0, 131.0, 17161.0, 0.9953, 0.9906220899999999, 3.36, 11.289599999999998, 0.5, 0.25, 12.0, 144.0, 7.0
7.2, 51.84, 0.5, 0.25, 0.0, 0.0, 0.8, 0.6400000000000001, 0.034, 0.0011560000000000001, 46.0, 2116.0, 114.0, 12996.0, 0.9932, 0.9864462399999999, 3.19, 10.1761, 0.34, 0.11560000000000002, 9.2, 84.63999999999999, 4.0
6.0, 36.0, 0.26, 0.06760000000000001, 0.29, 0.0841, 1.0, 1.0, 0.032, 0.001024, 27.0, 729.0, 96.0, 9216.0, 0.9896, 0.9793081600000001, 3.38, 11.424399999999999, 0.44, 0.1936, 12.3, 151.29000000000002, 6.0
6.8, 46.239999999999995, 0.33, 0.10890000000000001, 0.28, 0.07840000000000001, 1.2, 1.44, 0.032, 0.001024, 38.0, 1444.0, 131.0, 17161.0, 0.9889, 0.97792321, 3.19, 10.1761, 0.41, 0.16809999999999997, 13.0, 169.0, 6.0
6.8, 46.239999999999995, 0.3, 0.09, 0.35, 0.12249999999999998, 2.8, 7.839999999999999, 0.038, 0.001444, 10.0, 100.0, 164.0, 26896.0, 0.9912, 0.9824774399999999, 3.09, 9.5481, 0.53, 0.28090000000000004, 12.0, 144.0, 6.0
7.4, 54.760000000000005, 0.29, 0.0841, 0.31, 0.0961, 1.7, 2.8899999999999997, 0.035, 0.0012250000000000002, 23.0, 529.0, 110.0, 12100.0, 0.9926, 0.9852547600000001, 3.07, 9.4249, 0.38, 0.1444, 10.9, 118.81, 5.0
8.2, 67.24, 0.42, 0.17639999999999997, 0.29, 0.0841, 4.1, 16.81, 0.03, 0.0009, 31.0, 961.0, 100.0, 10000.0, 0.9911, 0.98227921, 3.0, 9.0, 0.32, 0.1024, 12.8, 163.84000000000003, 7.0
7.3, 53.29, 0.19, 0.0361, 0.24, 0.0576, 6.3, 39.69, 0.054, 0.0029159999999999998, 34.0, 1156.0, 231.0, 53361.0, 0.9964, 0.9928129599999999, 3.36, 11.289599999999998, 0.54, 0.2916, 10.0, 100.0, 6.0
6.5, 42.25, 0.32, 0.1024, 0.12, 0.0144, 11.5, 132.25, 0.033, 0.0010890000000000001, 35.0, 1225.0, 165.0, 27225.0, 0.9974, 0.9948067599999999, 3.22, 10.368400000000001, 0.32, 0.1024, 9.0, 81.0, 5.0
7.1, 50.41, 0.32, 0.1024, 0.4, 0.16000000000000003, 1.5, 2.25, 0.034, 0.0011560000000000001, 13.0, 169.0, 84.0, 7056.0, 0.9944, 0.9888313599999999, 3.42, 11.696399999999999, 0.6, 0.36, 10.4, 108.16000000000001, 5.0
6.5, 42.25, 0.32, 0.1024, 0.12, 0.0144, 11.5, 132.25, 0.033, 0.0010890000000000001, 35.0, 1225.0, 165.0, 27225.0, 0.9974, 0.9948067599999999, 3.22, 10.368400000000001, 0.32, 0.1024, 9.0, 81.0, 5.0
7.3, 53.29, 0.19, 0.0361, 0.24, 0.0576, 6.3, 39.69, 0.054, 0.0029159999999999998, 34.0, 1156.0, 231.0, 53361.0, 0.9964, 0.9928129599999999, 3.36, 11.289599999999998, 0.54, 0.2916, 10.0, 100.0, 6.0
7.3, 53.29, 0.17, 0.028900000000000006, 0.23, 0.0529, 6.3, 39.69, 0.051, 0.0026009999999999996, 35.0, 1225.0, 240.0, 57600.0, 0.9963, 0.9926136899999999, 3.36, 11.289599999999998, 0.54, 0.2916, 10.0, 100.0, 6.0
7.7, 59.290000000000006, 0.44, 0.1936, 0.24, 0.0576, 11.2, 125.43999999999998, 0.031, 0.0009609999999999999, 41.0, 1681.0, 167.0, 27889.0, 0.9948, 0.98962704, 3.12, 9.7344, 0.43, 0.18489999999999998, 11.3, 127.69000000000001, 7.0
7.7, 59.290000000000006, 0.44, 0.1936, 0.24, 0.0576, 11.2, 125.43999999999998, 0.031, 0.0009609999999999999, 41.0, 1681.0, 167.0, 27889.0, 0.9948, 0.98962704, 3.12, 9.7344, 0.43, 0.18489999999999998, 11.3, 127.69000000000001, 7.0
7.4, 54.760000000000005, 0.49, 0.24009999999999998, 0.24, 0.0576, 15.1, 228.01, 0.03, 0.0009, 34.0, 1156.0, 153.0, 23409.0, 0.9953, 0.9906220899999999, 3.13, 9.796899999999999, 0.51, 0.2601, 12.0, 144.0, 7.0
7.7, 59.290000000000006, 0.44, 0.1936, 0.24, 0.0576, 11.2, 125.43999999999998, 0.031, 0.0009609999999999999, 41.0, 1681.0, 167.0, 27889.0, 0.9948, 0.98962704, 3.12, 9.7344, 0.43, 0.18489999999999998, 11.3, 127.69000000000001, 7.0
7.4, 54.760000000000005, 0.49, 0.24009999999999998, 0.24, 0.0576, 15.1, 228.01, 0.03, 0.0009, 34.0, 1156.0, 153.0, 23409.0, 0.9953, 0.9906220899999999, 3.13, 9.796899999999999, 0.51, 0.2601, 12.0, 144.0, 7.0
6.4, 40.96000000000001, 0.21, 0.04409999999999999, 0.3, 0.09, 5.6, 31.359999999999996, 0.044, 0.0019359999999999998, 43.0, 1849.0, 160.0, 25600.0, 0.9949, 0.98982601, 3.6, 12.96, 0.41, 0.16809999999999997, 10.6, 112.36, 6.0
8.0, 64.0, 0.55, 0.30250000000000005, 0.42, 0.17639999999999997, 12.6, 158.76, 0.211, 0.044521, 37.0, 1369.0, 213.0, 45369.0, 0.9988, 0.9976014400000001, 2.99, 8.940100000000001, 0.56, 0.31360000000000005, 9.3, 86.49000000000001, 5.0
7.0, 49.0, 0.19, 0.0361, 0.23, 0.0529, 5.7, 32.49, 0.123, 0.015129, 27.0, 729.0, 104.0, 10816.0, 0.9954, 0.9908211599999999, 3.04, 9.2416, 0.54, 0.2916, 9.4, 88.36000000000001, 6.0
7.2, 51.84, 0.24, 0.0576, 0.29, 0.0841, 2.2, 4.840000000000001, 0.037, 0.0013689999999999998, 37.0, 1369.0, 102.0, 10404.0, 0.992, 0.9840639999999999, 3.27, 10.6929, 0.64, 0.4096, 11.0, 121.0, 7.0
6.5, 42.25, 0.34, 0.11560000000000002, 0.36, 0.1296, 11.0, 121.0, 0.052, 0.002704, 53.0, 2809.0, 247.0, 61009.0, 0.9984, 0.9968025599999999, 3.44, 11.833599999999999, 0.55, 0.30250000000000005, 9.3, 86.49000000000001, 6.0
7.0, 49.0, 0.19, 0.0361, 0.23, 0.0529, 5.7, 32.49, 0.123, 0.015129, 27.0, 729.0, 104.0, 10816.0, 0.9954, 0.9908211599999999, 3.04, 9.2416, 0.54, 0.2916, 9.4, 88.36000000000001, 6.0
6.9, 47.61000000000001, 0.18, 0.0324, 0.33, 0.10890000000000001, 1.0, 1.0, 0.054, 0.0029159999999999998, 24.0, 576.0, 164.0, 26896.0, 0.9926, 0.9852547600000001, 3.42, 11.696399999999999, 0.51, 0.2601, 10.5, 110.25, 5.0
7.2, 51.84, 0.24, 0.0576, 0.29, 0.0841, 2.2, 4.840000000000001, 0.037, 0.0013689999999999998, 37.0, 1369.0, 102.0, 10404.0, 0.992, 0.9840639999999999, 3.27, 10.6929, 0.64, 0.4096, 11.0, 121.0, 7.0
8.2, 67.24, 0.18, 0.0324, 0.31, 0.0961, 11.8, 139.24, 0.039, 0.001521, 96.0, 9216.0, 249.0, 62001.0, 0.9976, 0.99520576, 3.07, 9.4249, 0.52, 0.27040000000000003, 9.5, 90.25, 6.0
8.3, 68.89000000000001, 0.28, 0.07840000000000001, 0.45, 0.2025, 7.8, 60.839999999999996, 0.059, 0.0034809999999999997, 32.0, 1024.0, 139.0, 19321.0, 0.9972, 0.9944078399999999, 3.33, 11.0889, 0.77, 0.5929, 11.2, 125.43999999999998, 6.0
6.1, 37.209999999999994, 0.34, 0.11560000000000002, 0.46, 0.2116, 4.7, 22.090000000000003, 0.029, 0.0008410000000000001, 21.0, 441.0, 94.0, 8836.0, 0.991, 0.982081, 3.29, 10.8241, 0.62, 0.3844, 12.3, 151.29000000000002, 6.0
7.4, 54.760000000000005, 0.44, 0.1936, 0.2, 0.04000000000000001, 11.5, 132.25, 0.049, 0.0024010000000000004, 44.0, 1936.0, 157.0, 24649.0, 0.998, 0.996004, 3.27, 10.6929, 0.44, 0.1936, 9.0, 81.0, 5.0
7.6, 57.76, 0.26, 0.06760000000000001, 0.58, 0.3364, 7.9, 62.410000000000004, 0.041, 0.0016810000000000002, 62.0, 3844.0, 180.0, 32400.0, 0.9966, 0.9932115600000001, 3.07, 9.4249, 0.38, 0.1444, 9.0, 81.0, 5.0
7.4, 54.760000000000005, 0.44, 0.1936, 0.2, 0.04000000000000001, 11.5, 132.25, 0.049, 0.0024010000000000004, 44.0, 1936.0, 157.0, 24649.0, 0.998, 0.996004, 3.27, 10.6929, 0.44, 0.1936, 9.0, 81.0, 5.0
8.7, 75.68999999999998, 0.49, 0.24009999999999998, 0.57, 0.32489999999999997, 17.8, 316.84000000000003, 0.052, 0.002704, 34.0, 1156.0, 243.0, 59049.0, 1.0007, 1.0014004899999998, 2.98, 8.8804, 0.82, 0.6723999999999999, 9.0, 81.0, 5.0
7.0, 49.0, 0.24, 0.0576, 0.25, 0.0625, 1.7, 2.8899999999999997, 0.042, 0.0017640000000000002, 48.0, 2304.0, 189.0, 35721.0, 0.992, 0.9840639999999999, 3.25, 10.5625, 0.42, 0.17639999999999997, 11.4, 129.96, 6.0
7.1, 50.41, 0.25, 0.0625, 0.25, 0.0625, 1.6, 2.5600000000000005, 0.046, 0.002116, 50.0, 2500.0, 181.0, 32761.0, 0.9925, 0.9850562500000001, 3.2, 10.240000000000002, 0.42, 0.17639999999999997, 11.0, 121.0, 7.0
6.1, 37.209999999999994, 0.34, 0.11560000000000002, 0.46, 0.2116, 4.7, 22.090000000000003, 0.029, 0.0008410000000000001, 21.0, 441.0, 94.0, 8836.0, 0.991, 0.982081, 3.29, 10.8241, 0.62, 0.3844, 12.3, 151.29000000000002, 6.0
6.4, 40.96000000000001, 0.18, 0.0324, 0.31, 0.0961, 1.6, 2.5600000000000005, 0.049, 0.0024010000000000004, 36.0, 1296.0, 127.0, 16129.0, 0.9934, 0.98684356, 3.6, 12.96, 0.67, 0.4489000000000001, 10.4, 108.16000000000001, 7.0
8.3, 68.89000000000001, 0.27, 0.0729, 0.39, 0.1521, 2.4, 5.76, 0.058, 0.0033640000000000002, 16.0, 256.0, 107.0, 11449.0, 0.9955, 0.99102025, 3.28, 10.758399999999998, 0.59, 0.34809999999999997, 10.3, 106.09000000000002, 5.0
6.8, 46.239999999999995, 0.24, 0.0576, 0.35, 0.12249999999999998, 6.4, 40.96000000000001, 0.048, 0.002304, 44.0, 1936.0, 172.0, 29584.0, 0.9944, 0.9888313599999999, 3.29, 10.8241, 0.55, 0.30250000000000005, 10.5, 110.25, 7.0
8.0, 64.0, 0.22, 0.0484, 0.28, 0.07840000000000001, 14.0, 196.0, 0.053, 0.002809, 83.0, 6889.0, 197.0, 38809.0, 0.9981, 0.99620361, 3.14, 9.8596, 0.45, 0.2025, 9.8, 96.04000000000002, 6.0
10.0, 100.0, 0.91, 0.8281000000000001, 0.42, 0.17639999999999997, 1.6, 2.5600000000000005, 0.056, 0.0031360000000000003, 34.0, 1156.0, 181.0, 32761.0, 0.9968, 0.9936102400000001, 3.11, 9.672099999999999, 0.46, 0.2116, 10.0, 100.0, 4.0
8.9, 79.21000000000001, 0.34, 0.11560000000000002, 0.34, 0.11560000000000002, 1.6, 2.5600000000000005, 0.056, 0.0031360000000000003, 13.0, 169.0, 176.0, 30976.0, 0.9946, 0.98922916, 3.14, 9.8596, 0.47, 0.22089999999999999, 9.7, 94.08999999999999, 5.0
8.9, 79.21000000000001, 0.33, 0.10890000000000001, 0.34, 0.11560000000000002, 1.4, 1.9599999999999997, 0.056, 0.0031360000000000003, 14.0, 196.0, 171.0, 29241.0, 0.9946, 0.98922916, 3.13, 9.796899999999999, 0.47, 0.22089999999999999, 9.7, 94.08999999999999, 5.0
8.0, 64.0, 0.22, 0.0484, 0.28, 0.07840000000000001, 14.0, 196.0, 0.053, 0.002809, 83.0, 6889.0, 197.0, 38809.0, 0.9981, 0.99620361, 3.14, 9.8596, 0.45, 0.2025, 9.8, 96.04000000000002, 6.0
6.7, 44.89, 0.18, 0.0324, 0.19, 0.0361, 4.7, 22.090000000000003, 0.046, 0.002116, 57.0, 3249.0, 161.0, 25921.0, 0.9946, 0.98922916, 3.32, 11.0224, 0.66, 0.43560000000000004, 10.5, 110.25, 6.0
7.8, 60.839999999999996, 0.2, 0.04000000000000001, 0.28, 0.07840000000000001, 10.2, 104.03999999999999, 0.054, 0.0029159999999999998, 78.0, 6084.0, 186.0, 34596.0, 0.997, 0.994009, 3.14, 9.8596, 0.46, 0.2116, 10.0, 100.0, 6.0
7.3, 53.29, 0.13, 0.016900000000000002, 0.31, 0.0961, 2.3, 5.289999999999999, 0.054, 0.0029159999999999998, 22.0, 484.0, 104.0, 10816.0, 0.9924, 0.9848577599999999, 3.24, 10.497600000000002, 0.92, 0.8464, 11.5, 132.25, 7.0
6.6, 43.559999999999995, 0.28, 0.07840000000000001, 0.3, 0.09, 7.8, 60.839999999999996, 0.049, 0.0024010000000000004, 57.0, 3249.0, 202.0, 40804.0, 0.9958, 0.9916176400000001, 3.24, 10.497600000000002, 0.39, 0.1521, 9.5, 90.25, 5.0
7.1, 50.41, 0.25, 0.0625, 0.3, 0.09, 2.4, 5.76, 0.042, 0.0017640000000000002, 25.0, 625.0, 122.0, 14884.0, 0.994, 0.988036, 3.43, 11.7649, 0.61, 0.3721, 10.5, 110.25, 6.0
7.6, 57.76, 0.36, 0.1296, 0.44, 0.1936, 8.3, 68.89000000000001, 0.255, 0.065025, 28.0, 784.0, 142.0, 20164.0, 0.9958, 0.9916176400000001, 3.12, 9.7344, 0.43, 0.18489999999999998, 10.2, 104.03999999999999, 6.0
7.6, 57.76, 0.27, 0.0729, 0.25, 0.0625, 13.9, 193.21, 0.05, 0.0025000000000000005, 45.0, 2025.0, 199.0, 39601.0, 0.9984, 0.9968025599999999, 3.34, 11.1556, 0.5, 0.25, 9.8, 96.04000000000002, 6.0
6.9, 47.61000000000001, 0.37, 0.1369, 0.28, 0.07840000000000001, 13.8, 190.44000000000003, 0.031, 0.0009609999999999999, 34.0, 1156.0, 137.0, 18769.0, 0.9948, 0.98962704, 3.1, 9.610000000000001, 0.37, 0.1369, 11.6, 134.56, 6.0
7.4, 54.760000000000005, 0.21, 0.04409999999999999, 0.27, 0.0729, 7.3, 53.29, 0.031, 0.0009609999999999999, 41.0, 1681.0, 144.0, 20736.0, 0.9932, 0.9864462399999999, 3.15, 9.9225, 0.38, 0.1444, 11.8, 139.24, 7.0
8.2, 67.24, 0.18, 0.0324, 0.28, 0.07840000000000001, 8.5, 72.25, 0.035, 0.0012250000000000002, 41.0, 1681.0, 140.0, 19600.0, 0.9952, 0.9904230399999999, 3.04, 9.2416, 0.37, 0.1369, 10.1, 102.00999999999999, 7.0
6.3, 39.69, 0.19, 0.0361, 0.21, 0.04409999999999999, 1.8, 3.24, 0.049, 0.0024010000000000004, 35.0, 1225.0, 163.0, 26569.0, 0.9924, 0.9848577599999999, 3.31, 10.956100000000001, 0.5, 0.25, 10.3, 106.09000000000002, 6.0
7.0, 49.0, 0.21, 0.04409999999999999, 0.22, 0.0484, 5.1, 26.009999999999998, 0.048, 0.002304, 38.0, 1444.0, 168.0, 28224.0, 0.9945, 0.9890302500000001, 3.34, 11.1556, 0.49, 0.24009999999999998, 10.4, 108.16000000000001, 6.0
5.8, 33.64, 0.33, 0.10890000000000001, 0.2, 0.04000000000000001, 16.05, 257.6025, 0.047, 0.002209, 26.0, 676.0, 166.0, 27556.0, 0.9976, 0.99520576, 3.09, 9.5481, 0.46, 0.2116, 8.9, 79.21000000000001, 5.0
5.8, 33.64, 0.33, 0.10890000000000001, 0.2, 0.04000000000000001, 16.05, 257.6025, 0.047, 0.002209, 26.0, 676.0, 166.0, 27556.0, 0.9976, 0.99520576, 3.09, 9.5481, 0.46, 0.2116, 8.9, 79.21000000000001, 5.0
7.9, 62.410000000000004, 0.29, 0.0841, 0.31, 0.0961, 7.35, 54.022499999999994, 0.034, 0.0011560000000000001, 37.0, 1369.0, 154.0, 23716.0, 0.9938, 0.98763844, 3.06, 9.3636, 0.31, 0.0961, 10.8, 116.64000000000001, 5.0
6.6, 43.559999999999995, 0.31, 0.0961, 0.38, 0.1444, 16.05, 257.6025, 0.058, 0.0033640000000000002, 16.0, 256.0, 165.0, 27225.0, 0.9997, 0.9994000900000001, 3.38, 11.424399999999999, 0.6, 0.36, 9.2, 84.63999999999999, 5.0
8.0, 64.0, 0.19, 0.0361, 0.3, 0.09, 2.0, 4.0, 0.053, 0.002809, 48.0, 2304.0, 140.0, 19600.0, 0.994, 0.988036, 3.18, 10.112400000000001, 0.49, 0.24009999999999998, 9.6, 92.16, 6.0
8.0, 64.0, 0.2, 0.04000000000000001, 0.36, 0.1296, 1.2, 1.44, 0.032, 0.001024, 21.0, 441.0, 78.0, 6084.0, 0.9921, 0.9842624099999999, 3.08, 9.4864, 0.37, 0.1369, 10.4, 108.16000000000001, 6.0
8.0, 64.0, 0.25, 0.0625, 0.26, 0.06760000000000001, 14.0, 196.0, 0.043, 0.0018489999999999997, 41.0, 1681.0, 248.0, 61504.0, 0.9986, 0.99720196, 3.03, 9.1809, 0.57, 0.32489999999999997, 8.7, 75.68999999999998, 6.0
7.2, 51.84, 0.2, 0.04000000000000001, 0.61, 0.3721, 16.2, 262.44, 0.043, 0.0018489999999999997, 14.0, 196.0, 103.0, 10609.0, 0.9987, 0.9974016900000001, 3.06, 9.3636, 0.36, 0.1296, 9.2, 84.63999999999999, 6.0
7.7, 59.290000000000006, 0.3, 0.09, 0.42, 0.17639999999999997, 14.3, 204.49, 0.045, 0.002025, 45.0, 2025.0, 213.0, 45369.0, 0.9991, 0.9982008099999999, 3.18, 10.112400000000001, 0.63, 0.39690000000000003, 9.2, 84.63999999999999, 5.0
7.2, 51.84, 0.2, 0.04000000000000001, 0.61, 0.3721, 16.2, 262.44, 0.043, 0.0018489999999999997, 14.0, 196.0, 103.0, 10609.0, 0.9987, 0.9974016900000001, 3.06, 9.3636, 0.36, 0.1296, 9.2, 84.63999999999999, 6.0
7.7, 59.290000000000006, 0.3, 0.09, 0.42, 0.17639999999999997, 14.3, 204.49, 0.045, 0.002025, 45.0, 2025.0, 213.0, 45369.0, 0.9991, 0.9982008099999999, 3.18, 10.112400000000001, 0.63, 0.39690000000000003, 9.2, 84.63999999999999, 5.0
7.7, 59.290000000000006, 0.3, 0.09, 0.42, 0.17639999999999997, 14.3, 204.49, 0.045, 0.002025, 45.0, 2025.0, 213.0, 45369.0, 0.9991, 0.9982008099999999, 3.18, 10.112400000000001, 0.63, 0.39690000000000003, 9.2, 84.63999999999999, 5.0
6.4, 40.96000000000001, 0.22, 0.0484, 0.32, 0.1024, 7.9, 62.410000000000004, 0.029, 0.0008410000000000001, 34.0, 1156.0, 124.0, 15376.0, 0.9948, 0.98962704, 3.4, 11.559999999999999, 0.39, 0.1521, 10.2, 104.03999999999999, 5.0
7.2, 51.84, 0.2, 0.04000000000000001, 0.61, 0.3721, 16.2, 262.44, 0.043, 0.0018489999999999997, 14.0, 196.0, 103.0, 10609.0, 0.9987, 0.9974016900000001, 3.06, 9.3636, 0.36, 0.1296, 9.2, 84.63999999999999, 6.0
7.0, 49.0, 0.53, 0.28090000000000004, 0.02, 0.0004, 1.0, 1.0, 0.036, 0.0012959999999999998, 39.0, 1521.0, 107.0, 11449.0, 0.993, 0.986049, 3.2, 10.240000000000002, 0.32, 0.1024, 9.0, 81.0, 5.0
7.3, 53.29, 0.24, 0.0576, 0.41, 0.16809999999999997, 13.6, 184.95999999999998, 0.05, 0.0025000000000000005, 41.0, 1681.0, 178.0, 31684.0, 0.9988, 0.9976014400000001, 3.37, 11.356900000000001, 0.43, 0.18489999999999998, 9.7, 94.08999999999999, 5.0
7.2, 51.84, 0.24, 0.0576, 0.4, 0.16000000000000003, 17.85, 318.62250000000006, 0.049, 0.0024010000000000004, 50.0, 2500.0, 185.0, 34225.0, 1.0, 1.0, 3.34, 11.1556, 0.42, 0.17639999999999997, 9.6, 92.16, 5.0
7.6, 57.76, 0.15, 0.0225, 0.4, 0.16000000000000003, 1.3, 1.6900000000000002, 0.036, 0.0012959999999999998, 24.0, 576.0, 112.0, 12544.0, 0.9932, 0.9864462399999999, 3.14, 9.8596, 0.76, 0.5776, 10.0, 100.0, 5.0
7.7, 59.290000000000006, 0.3, 0.09, 0.42, 0.17639999999999997, 14.3, 204.49, 0.045, 0.002025, 45.0, 2025.0, 213.0, 45369.0, 0.9991, 0.9982008099999999, 3.18, 10.112400000000001, 0.63, 0.39690000000000003, 9.2, 84.63999999999999, 5.0
7.6, 57.76, 0.33, 0.10890000000000001, 0.41, 0.16809999999999997, 13.7, 187.68999999999997, 0.045, 0.002025, 44.0, 1936.0, 197.0, 38809.0, 0.9989, 0.99780121, 3.18, 10.112400000000001, 0.64, 0.4096, 9.1, 82.80999999999999, 5.0
6.8, 46.239999999999995, 0.24, 0.0576, 0.31, 0.0961, 18.3, 334.89000000000004, 0.046, 0.002116, 40.0, 1600.0, 142.0, 20164.0, 1.0, 1.0, 3.3, 10.889999999999999, 0.41, 0.16809999999999997, 8.7, 75.68999999999998, 5.0
6.8, 46.239999999999995, 0.24, 0.0576, 0.31, 0.0961, 18.3, 334.89000000000004, 0.046, 0.002116, 40.0, 1600.0, 142.0, 20164.0, 1.0, 1.0, 3.3, 10.889999999999999, 0.41, 0.16809999999999997, 8.7, 75.68999999999998, 5.0
6.8, 46.239999999999995, 0.35, 0.12249999999999998, 0.44, 0.1936, 6.5, 42.25, 0.056, 0.0031360000000000003, 31.0, 961.0, 161.0, 25921.0, 0.9952, 0.9904230399999999, 3.14, 9.8596, 0.44, 0.1936, 9.5, 90.25, 5.0
7.9, 62.410000000000004, 0.26, 0.06760000000000001, 0.33, 0.10890000000000001, 10.3, 106.09000000000002, 0.039, 0.001521, 73.0, 5329.0, 212.0, 44944.0, 0.9969, 0.99380961, 2.93, 8.584900000000001, 0.49, 0.24009999999999998, 9.5, 90.25, 6.0
7.5, 56.25, 0.29, 0.0841, 0.67, 0.4489000000000001, 8.1, 65.61, 0.037, 0.0013689999999999998, 53.0, 2809.0, 166.0, 27556.0, 0.9966, 0.9932115600000001, 2.9, 8.41, 0.41, 0.16809999999999997, 8.9, 79.21000000000001, 6.0
7.5, 56.25, 0.29, 0.0841, 0.67, 0.4489000000000001, 8.1, 65.61, 0.037, 0.0013689999999999998, 53.0, 2809.0, 166.0, 27556.0, 0.9966, 0.9932115600000001, 2.9, 8.41, 0.41, 0.16809999999999997, 8.9, 79.21000000000001, 6.0
7.2, 51.84, 0.31, 0.0961, 0.41, 0.16809999999999997, 8.6, 73.96, 0.053, 0.002809, 15.0, 225.0, 89.0, 7921.0, 0.9976, 0.99520576, 3.29, 10.8241, 0.64, 0.4096, 9.9, 98.01, 6.0
6.7, 44.89, 0.44, 0.1936, 0.31, 0.0961, 1.9, 3.61, 0.03, 0.0009, 41.0, 1681.0, 104.0, 10816.0, 0.99, 0.9801, 3.29, 10.8241, 0.62, 0.3844, 12.6, 158.76, 7.0
10.0, 100.0, 0.23, 0.0529, 0.27, 0.0729, 14.1, 198.81, 0.033, 0.0010890000000000001, 45.0, 2025.0, 166.0, 27556.0, 0.9988, 0.9976014400000001, 2.72, 7.398400000000001, 0.43, 0.18489999999999998, 9.7, 94.08999999999999, 6.0
7.4, 54.760000000000005, 0.21, 0.04409999999999999, 0.3, 0.09, 7.9, 62.410000000000004, 0.039, 0.001521, 14.0, 196.0, 118.0, 13924.0, 0.9942, 0.9884336399999999, 2.96, 8.7616, 0.34, 0.11560000000000002, 10.4, 108.16000000000001, 5.0
8.8, 77.44000000000001, 0.23, 0.0529, 0.35, 0.12249999999999998, 10.7, 114.48999999999998, 0.04, 0.0016, 26.0, 676.0, 183.0, 33489.0, 0.9984, 0.9968025599999999, 2.93, 8.584900000000001, 0.49, 0.24009999999999998, 9.1, 82.80999999999999, 6.0
7.8, 60.839999999999996, 0.34, 0.11560000000000002, 0.27, 0.0729, 1.2, 1.44, 0.04, 0.0016, 25.0, 625.0, 106.0, 11236.0, 0.9932, 0.9864462399999999, 3.01, 9.060099999999998, 0.55, 0.30250000000000005, 10.4, 108.16000000000001, 5.0
7.9, 62.410000000000004, 0.26, 0.06760000000000001, 0.33, 0.10890000000000001, 10.3, 106.09000000000002, 0.039, 0.001521, 73.0, 5329.0, 212.0, 44944.0, 0.9969, 0.99380961, 2.93, 8.584900000000001, 0.49, 0.24009999999999998, 9.5, 90.25, 6.0
7.5, 56.25, 0.29, 0.0841, 0.67, 0.4489000000000001, 8.1, 65.61, 0.037, 0.0013689999999999998, 53.0, 2809.0, 166.0, 27556.0, 0.9966, 0.9932115600000001, 2.9, 8.41, 0.41, 0.16809999999999997, 8.9, 79.21000000000001, 6.0
6.0, 36.0, 0.28, 0.07840000000000001, 0.35, 0.12249999999999998, 1.9, 3.61, 0.037, 0.0013689999999999998, 16.0, 256.0, 120.0, 14400.0, 0.9933, 0.9866448899999999, 3.16, 9.985600000000002, 0.69, 0.4760999999999999, 10.6, 112.36, 5.0
